address,amount
0xd6a60dDDAeEe721E877D97F9E3790afbE35961A3,4.686211292
0x2Cb43914c490fCc796872d553f827866B572FFD5,4.686211292
0x87CBBEA058b549b83EEEeCFef7C0D59aD559A186,4.686211292
0x6B94fDaCB20DCb9abd37628c4dA5BA41afDdf423,4.686211292
0xbb6dE6A4C6e8845028Bb37C5cf5F4D2938F5B263,4.686211292
0x89815f180c2cF5cA23Ca4Fca09D503dF22FF8Cb5,4.686211292
0x3457bAAed98aD99E8D9C5d3E839e2373D905F5eb,4.686211292
0xb77096539598F635824934723648021a08b34F24,4.686211292
0x3040471838Ea379242D5966bb949b72929e38879,4.686211292
0x8feF7ba75b6fd9383946A14F983d5E1A27802878,4.686211292
0xd71E6E7E3DF8Ae098e764135fb2385b09A43beeC,4.686211292
0x5AA363e782bF7Bd66921971dfF84F843605D5b87,4.686211292
0xeC4685eA9541D4316f6702097d6b1B1Aa6d4bD91,4.686211292
0xB6B938B9b9EC4110108CFB082872e6A9bA6c670e,4.686211292
0x6e152f9654CA2ed4431EA6839280047FF4a3E53E,4.686211292
0xd4A96f081347Ce545e0860FB73A3F13EE3646611,4.686211292
0x80d98f2A82053b1Ec5196D5458Cc1ec7D3De7E89,4.686211292
0x1350a0D2d891E68Add8E4C7628EbAadE34Ce6a68,4.686211292
0xa2581A5C24a534394629aFFB06bE36b039f2ef29,4.686211292
0x61fbCAB34B1AB97c82C671c3da8316F090f29A8D,4.686211292
0x165dcB000e06f76971BE9FD6140db59D9C5F00C7,4.686211292
0x4227Ce242562c138b066a083589dF6E236258238,4.686211292
0x79DDfA1041A56263D0A2e744cB4E1607874A9D30,4.686211292
0x5eAfE12e2627B7d48Cb268bB77b28db02650bd32,4.686211292
0x1020A435816b2D335E36347CA86fb8bD99Be9cd5,4.686211292
0xc8b8E90d3a9874daBeF5982b2fbeFC127dce4dcE,4.686211292
0x1ad9da89687cfB03b7512c3F01Ee5783Bf77fAf6,4.686211292
0x98e337f7cd308467DFA4624C2Ec67631512a2d8C,4.686211292
0x15D391A30d9bC0571f78b1E529CEE3c47c4ce994,4.686211292
0x691b49df119A11B1b9f553193C5610CBFC28085a,4.686211292
0x752738948fc5bBD84087ed0Ec5BDA42850ccc580,4.686211292
0xC18BDCC8391B3EB9AecEDe2Af13963c58d64D625,4.686211292
0x36094919773522284A702987eEB7a6bC579e0F0F,4.686211292
0x30845DF6A4643fFEd653BcAc0849d4C5d2A05439,4.686211292
0x64751741F5Bc22F43a286430b7205399734f89Ce,4.686211292
0x5e3bB5aD0c5047ED4A6F5F1FcDD06Df7Ad7A6E73,4.686211292
0x6AD8E10a73d804370D607c8D352E822542FBC6E6,4.686211292
0x53f09F58c3441CccfbC12F428B4C82B0B01c7F8D,4.686211292
0xd313E4453DC2CD370298cA5658c5130aB616fA7A,4.686211292
0x81696b6C8d3953888F6c845f6326921535934975,4.686211292
0x5269Fc646C634C70339eBB3E9e11727b1F09B98C,4.686211292
0xa01D5331d1E189BF892F145D5efFBAD841fE7408,4.686211292
0x56875BDea547dBd991b9883b69615Cbf23158542,4.686211292
0xCEa79d792F93f1A1791DF00aCb5466702648D692,4.686211292
0x6E7f9E510678AA5aE7A5A362b4B496c147a17919,4.686211292
0xA4945cC25eC8143cAbad7Fb64291413DbA8a61Dc,4.686211292
0x0C38a706484625d4E03742F55E2b57654E6452eC,4.686211292
0x590a5d670c778C5B2c8907Bc0bDd329Ea5631bE3,4.686211292
0xBaebD054F19fFEb11414898150fA3e4DEBBD4237,4.686211292
0xEcE7a914bAfb1607119EB751Cdc4cfe2C6392e47,4.686211292
0x5545Ae4Dd0Bd7213584Ea63e40C6FAF8A0dA0Ffc,4.686211292
0x5b4F3c674C69dc90f82b04338129e88216FbCAc4,4.686211292
0x576C41a74ea8c6145F506946E45e6114ebfB1367,4.686211292
0xCd7b6FCDc52EfAC7F43590693c3068F5EcEf1913,4.686211292
0x0B026EC7Aa331d21a2F376fdE2Be2686E4Ade385,4.686211292
0x77588CfDf179ee15089FB3da2b4E0065F0228365,4.686211292
0x35e4Dbfd81A499809a8CBa1499d0F89d9efE2196,4.686211292
0xFe6e5C2b6D73ce18120459B8731c8F0A2176639C,4.686211292
0xA83529284E68c1055A831f743DdBAf5720473EfE,4.686211292
0x5E94CB4D9432867F6ad54cf9a848B5E3Abf23E94,4.686211292
0x46520881cf70aDD8BAbb19a8afA39D24dC9e950a,4.686211292
0xa5c79Aee1A89e11Ad21A761cc7dC3316CedD10A7,4.686211292
0x6381eA47B44E6dbC4631Cd91F992106D6F2C466f,4.686211292
0x15C1a2A722F6293f06676A8D95B6022eC8DC2001,4.686211292
0x2829404Fda517344A85b6f8Db7C8ee4ca04cCf7C,4.686211292
0x0E130925D517CD95350Bb88C9b235283e0D74F24,4.686211292
0x3178c4f0dbABf4B33657F43bc5e46C6c938b8AD6,4.686211292
0x6f7976dB83EFc79F960963955d1FE2133D1b6c5c,4.686211292
0xdf5029fEc8C76A07ebd89825e25cFFEC82F8dB6E,4.686211292
0x457Ac766df811AEc26383731A80A2CE653CDaFCB,4.686211292
0xBe62F5D285087505A6281cbcF7f124b229191233,4.686211292
0x652c1b8291628173f8dcbb365db08e2a8708a283,4.686211292
0xa744f0cbf2bf950907586b264208dd0ecf736a2a,4.686211292
0xac07165edc73e9b97326d67b5fa47449ae266a67,4.686211292
0xfb13a44ef2e8e39382f4f1bb9d7e4bce15cf2b17,4.686211292
0x0256a0643a49e9cd848b97a4614b6d28a6a75631,4.686211292
0xc1b5ad26dddf215f2d0c0c701eb1ebe04d9e370a,4.686211292
0x4a8f483faf0160a5192f91668d97cda4efd3761d,4.686211292
0x34352aef6b3e7d8c2e855cf44da1803bda1abcf1,4.686211292
0x3ddc85b7bc0d6469c769560542c5707c695d0d08,4.686211292
0xa23e8b606a2df9a66926901373eb59f85807e5a1,4.686211292
0xd493888b4096f5c8f5a96358b261e125e6b8f986,4.686211292
0xb0b87fd7c28a8330db103a469dcda9ecf097ee48,4.686211292
0x0bf46b4369ef15985b00c4afa05b9ea30db8b293,4.686211292
0x6189E95C4fF2e14ecC1dd68c734A12de1e4ec83F,4.686211292
0x7dFa807E4969C3eA7883b2cFFBad25D6D4B71BC5,4.686211292
0x068a593c2C7cE3DF8F20a5DF7F06F17F84E58AfD,4.686211292
0xcE0a3Dfbf70fA1E9F223be68cDa8DF3B39916D5F,4.686211292
0xaBD14B56cd91921d0b54A5A14Beb8A2ae2d63E5d,4.686211292
0xD323Ea0Ac69785c417e73001B29b7c0245638A79,4.686211292
0x8Da8a63717bfC7197DBAfef29c6a379dA6F9018a,4.686211292
0x8Bb8Aa97115baeA6cDfe84027C625aE7efddEf86,4.686211292
0x98419d89214d5b74B83443F00a587bb20902d282,4.686211292
0x391a64Afb04C649c2308C62E5E554BddECDd3bBd,4.686211292
0xCf9BaEC4733Cc179b286a7a1859d33FE72d80955,4.686211292
0xAc467650C1208b438F6c23E859B17F229aD6a244,4.686211292
0x09104AF0fCc60BE1be2884e3cc2D35354db5E311,4.686211292
0x21d10D93E6FA88AA07eB9D95790FDa40ea9ec79c,4.686211292
0x996BB971D66aCEB3cDd2e907C079636007549419,4.686211292
0xFC6d42f135df99A82B733b7AF8d3e14cBaAFB4cc,4.686211292
0x7AE64A6D49A30DA58bd4cC70dD6741444A2A4e7E,4.686211292
0x49aB4Fd818117Dd38fC33B818964C610f9959Ae9,4.686211292
0x6049C83dE427692959Fef8f2A552C48EFAdD1eb0,4.686211292
0x11D0871FEF5BD7CEb6cc292d698473332BaCb9AB,4.686211292
0x3f9E12dBF09F41A8e426Aa5510556af72bA313CB,4.686211292
0xC0356aA81a79c528403271d2509AB04158c2e7B0,4.686211292
0x5152c8B5C65ebDc3D11EE8285590C6847FFA8122,4.686211292
0x9A904ac1d4E0dc94aDf1201e4A40E73ca9C48753,4.686211292
0x53AbD30d1f04ef3575D5fB343D6bbDA495A5D8ea,4.686211292
0x305fd262B3b1F66415Cc445dfF1Fd00f450673C9,4.686211292
0xce191b0bf40C79812f95D21C19612B538E367446,4.686211292
0x9bD3C7a55E274fE77D7Cc9c4ad1f021c5B912566,4.686211292
0x77533BD03D5EBe62599E14f1Ffd103D8306FCc70,4.686211292
0xEAcB7A52F9cC6d6159799550f1E439CCc70b9A19,4.686211292
0x272969fe1eC54168Da7baa5dc09fC25000b390B1,4.686211292
0x208d94fb1F2B3EAEc084243eB7Aa3b52b28287B5,4.686211292
0x152dd5ADC2c7F2114444FE96b764873D06306d67,4.686211292
0x390F9aacbB2dC3B33bf32a33bd2752CDd17Dd197,4.686211292
0xF4E4Ec2CE28a54aA8f233bf536E48445E559bd0d,4.686211292
0x7870A880728C93CD03976E7960fbDbC2B7d38d65,4.686211292
0xA71E7d8449C359da8261446804D72ADD1C39d599,4.686211292
0x4B7f4d76589EcE85142e9483E9F3e1fF6158E4f0,4.686211292
0x39A1576b9369F9fbAdd4e2afFa5f4e42aCE484dd,4.686211292
0xd988B1EC1c7dBd0a22591122Afd8b71116b9B7b1,4.686211292
0x1f7868509B8dAB4469B1148E96E8B087541678e8,4.686211292
0x64465bb6d6aB275fbC5Cc749943Ea6E7e8964333,4.686211292
0x3BEEd687eC2053eD1BAFA09b4650eaaEa2F78cfF,4.686211292
0xD258A94D509c110B6501385d0bbb7627Bf23E3BE,4.686211292
0x8d194b9094B1C32Bb0Ae35329Ce3cbB280655Afa,4.686211292
0x8C16100eE2Cfa6a4F9025E2Bc308725C3FE3c524,4.686211292
0xd1CD6E34c76cF87D4Df37480a98977410eeaD6Ab,4.686211292
0xEcbA21cA947A90028360Fe55d3C795D1000F3c52,4.686211292
0xFBD1060061bc8684B148e06679cfA7c4a7b8d64F,4.686211292
0xF467B1Ae864fc9813456511210fE3fA4859D1A6D,4.686211292
0x6D1743168924503CF48C3929971D9fB340859Fde,4.686211292
0x2055Ec387f0be88ecf1AA97269c28071af828b5a,4.686211292
0x1c80a721b7bbf4aecd8929adffd50fd519a7899a,4.686211292
0x83154023dBfb5793a06741b43550521E1917CB46,4.686211292
0xFfb29D8127E9948492A198aE946015F7E01A7516,4.686211292
0xD239BAc8965487172A9A5d37a40A60FCf971b5e7,4.686211292
0xAa3E277B99E5E028e93A20C4Bdb1bC1ded87aafE,4.686211292
0xbb26c8086F4fa0e2734EBC51d36b6B730c4800d7,4.686211292
0x2206a8dE8EFA893f0f837FdbE0Ec4ca1955328Bf,4.686211292
0xb1bb0DDF67CD11fe817f9d9FA9747f16B41c325B,4.686211292
0x5Bc83169ccb957a1B64c2fbAF30c5462F215C69c,4.686211292
0x4BD47da5fbb4922d219382CD17afE98BD1Cf499E,4.686211292
0x40541FfB38AE1E061CC54f173b4e986ef30b40dd,4.686211292
0x3d80B770b90e7FE0DE3DB953e9f203e50867a688,4.686211292
0x1380e249097954871d3D01BccF65deE1454a0d1c,4.686211292
0xba7FA8CAf7E3C8e62B084230ff8D8ac6905A7D53,4.686211292
0x676CcBD9eC11957Ede63b5f8Ed8A17A9eB4BC9B4,4.686211292
0x555976fBbF30E001D1357D9DaE39a784B4dc8127,4.686211292
0xb45Cd183A7981c339a45F007F3D5D7b254197313,4.686211292
0x4c39C0555a94EaC57Ad58B40C4021E405f179d19,4.686211292
0xF7883b61ec305193B3d1986804964ca1764Eb5a5,4.686211292
0x74f2a5534c323604f1f1e3cFbB24d58645AB60e9,4.686211292
0x092b807a407Cc8183101E19216b27c77Ee15ee70,4.686211292
0x1b0C8B6dBEE2EE9b5D508Ff247D30245191FA98F,4.686211292
0x2D31D346c036055A4118aF2eE00a4aCc5999c4E0,4.686211292
0x09D311b453D9521acC3C4Fe744891056404f91b1,4.686211292
0x16b00eaa9110Ef543d976539757E88efA1674F1C,4.686211292
0x0928A477b0Dc32aB1F80b08174e03Cd8EfF51F17,4.686211292
0xAffb49E93E14150C65cA6a0a29C0CE195E8a13a4,4.686211292
0xcB38E00FDB8786A5897A801b4F9C8D0bC9aBDC16,4.686211292
0x344b2C74240947e8c5609A3E77865ee5B60675c2,4.686211292
0x5dc70586f7c063dcc07417359a01719d5daf6d49,4.686211292
0x715386765746aF5Eb8D3cbACFBc10fF57e80bE1d,4.686211292
0x7805B834221F83EDF904d9517E87c19700b73d7D,4.686211292
0xB5816eCfd736D640E3315BbCAed17242df42bA83,4.686211292
0x2ad8f2e9f8f0404955496ed9aadc34453127817a,4.686211292
0x2b79f0c5c253a2304f45ae96b8c856a6caee6d27,4.686211292
0x2e6f7b6f6fa680d261dd545b275697a404c4bfdd,4.686211292
0x3e2874402d7c2d01821a85adc50c70265641dea2,4.686211292
0x6218dbdcec1e1095d55259f726e63b6fb315f33e,4.686211292
0x65e0b5e276f6510a6b860cbf6b8bdf280870e52e,4.686211292
0x6786a62aa0a80221bf7aaa64a56d74cc325e9f8f,4.686211292
0x6a68400d431adaa52ecd56d4efc5f36bef10c88a,4.686211292
0x764b9ddae766dd9f42a3b0753064849a73d55152,4.686211292
0x79e16bf20fa1585c62d912cf2d5b84709cd1fb17,4.686211292
0x9e4f75af440c2a298f483de44af5c0e00757d5d2,4.686211292
0xbb38e1c9e6d61b51f2ef5f9290b29e86d9191fdf,4.686211292
0xc3c0f4b8b73aad4109b90a724ebff129b1f8513c,4.686211292
0xd835da8fd4a23ce8224b8618ad1bcfbb056337f6,4.686211292
0x018a2ce90092902512c1036a8dffe0d274425a12,4.686211292
0x03f12291f4a80481fb1fba13aaf8eced3fe7c3ff,4.686211292
0x0e36cf508c640700589627001042643bb3c57657,4.686211292
0x2291994234902b67dd6879882c700e5170ced7d8,4.686211292
0x2387c724f151e2e057b24325c46c469f6189709c,4.686211292
0x24365444ede02ca4b6f3f9fa181d91ce909c5ff6,4.686211292
0x288918599dfd09df56b5c1343c76361d5ad3f038,4.686211292
0x289d8436c288ad83db4e68b72b8fd481923393c2,4.686211292
0x2e2cbf81c81115af19e76191c57b88d4bd2a51db,4.686211292
0x34439c49170a251b2335fd31a4efef737383491c,4.686211292
0x458d62209b4865fcdaddfe9013a6535dd616fdac,4.686211292
0x476de314be131ddfdfc1ce2825375d0a8f689b35,4.686211292
0x4940025d190e19c2adca17e7e1c21e8862f1759d,4.686211292
0x504834769e11a2cda9755dde37d6d4436df2c158,4.686211292
0x5272c3375ef9c9982cf39b29bad01e445715c331,4.686211292
0x58649d84df74604644909c9e34a127b7649cfe72,4.686211292
0x5d499efb443d914cf79b396d8c484af592a6ce61,4.686211292
0x71bc8e4556e154ed4d89da7fe38987f6c7c013b4,4.686211292
0x71f945c176d78c00d0932d50ef39a76b89de9d6c,4.686211292
0x74c6e1804b0c9a4e23aa4026f62715bedab590f0,4.686211292
0x831481ccdb8066f9f0507bb1825b602e0fda7089,4.686211292
0x83a52320e66390993330d795823a71499174f08f,4.686211292
0x98633ee2f4078782e75c74fdcba17b4e5da0286b,4.686211292
0xa9d0410ae1247c873c6f7aa4c16aa66d16208c97,4.686211292
0xaaa2b2b5e2014c9636238e6ebfabeafa7a61c717,4.686211292
0xaf4bb7dfbc0cebe04954bade9fd420b2932bcca0,4.686211292
0xb160f2798bb9fa1cf7a99b8f3fa07bd034e05d8e,4.686211292
0xc219b739daa57cb956ab990bb50bc8ec19809bfd,4.686211292
0xc4ac20609045ea2997631a358bffe5738cfb3b2d,4.686211292
0xcc045b95af1bd847ef3886019761833b516de89e,4.686211292
0xd7096306837bde097d70a9aaf81106817ce47285,4.686211292
0xda81178b3a4cc43b8d761415272402eee4bcb00d,4.686211292
0xf9b97cab846274705e62faf5faf4336a15b0fe33,4.686211292
0xfb3182559db2fb06940435bf316fde9f2f850444,4.686211292
0x0f2d239da206f545baa49afe9fa1fd46dede440c,4.686211292
0x0f771f97aadf2b510f2f13124813c08ea9229e42,4.686211292
0x20af984f04e3c8347625dc8f3149fc0fbd6d53a5,4.686211292
0x364f79957ec745a5f7f53aff4d6c4cdc6e6afd99,4.686211292
0x370add047f63ae6452be3789409c1cf05b38a043,4.686211292
0x38fe3b08617421265f16edb9100f578f16721645,4.686211292
0x3a8932263a3a2093901f7ec10338c830dbe8d935,4.686211292
0x42cdd466ea4d8b9801e032249b58293ca910df0d,4.686211292
0x4395ab4da8ca95933f7c8a2a688812b47bf2f5d9,4.686211292
0x43a4f6ed9fdf8fd57044f347c188afaf85658344,4.686211292
0x51573fefc0e72e4648fca6d1d8886b516394ea53,4.686211292
0x53a5e176d596d8ebcd9922b1d32e7d0d59f47a36,4.686211292
0x668e0eea2a5ac96e878e570c21aaa6f5bcbe7111,4.686211292
0x8c80869d7c0c896adc8d6887437eb6be3b778f5c,4.686211292
0x8cfebae29580b5ffcb81b0413e4df0832731ece4,4.686211292
0xa60958c97750dccedc9642cadd2aa13f396951eb,4.686211292
0xaa6ab0b4d49d4113d5e76ced07cca0d6cc0a45a9,4.686211292
0xc0ca5fbac8edd283c4b88c6c2ee51d0d6e2b84b2,4.686211292
0xc16973d015fb0e2821ece2134189dbdb378f2295,4.686211292
0xc4a16ad7eb4e048d08864d509f1e4078872fb4eb,4.686211292
0xd9106116117a7def301861d2d58ea9c5fb802d39,4.686211292
0xe051aa7e6e38ae717a5277688695ba88f7f5ee03,4.686211292
0xe13ef236a3fd102b692358b2e5e21ed0cf8d2605,4.686211292
0xe4214498d7e95c4538fbc65e7c76d806ac74799e,4.686211292
0xff26ede098281b0684154a1de98feb3536848e8e,4.686211292
0x1040bfa35840d3f4c4170f814915f5dce08e2e0d,4.686211292
0x2066d3d1efc8175c22f523026c187b9f201eb5cf,4.686211292
0x6c43f11c53bd024a9053636e7e0201f8987c5061,4.686211292
0x905ffceec845140320ba9ac8eac1c339d7e86b11,4.686211292
0x90cd4079413ca57d9f89e08e36a22d0d3b652d86,4.686211292
0xd24cd62ac789cf16e3fd9082b8e0a30280dcfd75,4.686211292
0xe987c414c97c68521115802d64b6a5a54be7a0a3,4.686211292
0x0f014f885e4be93abd3fffed1248aaebe61aca47,4.686211292
0x841c35f49f9cf066b4cb8473695e0bdf42023bc7,4.686211292
0xeb21b945436e322a35a0b940ff5b1b9a9fae37ba,4.686211292
0x07d80ae6f36a5e08dca74ce884a24d39db9934ed,4.686211292
0x0fd5dc4f251e78e4acbf92b1304eb2e2f5482efb,4.686211292
0x1361eb6b2463672c6ee71cd96b24345c60fac9dc,4.686211292
0x15d9ad3ad4a72645d0999dcc96f5361e21793847,4.686211292
0x908d8fa0b7cb8b57f3447178e13b4def6de69ee3,4.686211292
0xb88bfadd913ca3202122a948256a7542a6e34051,4.686211292
0xbae6a8d912e4ee68fdc215d3b248bbc8eaca9930,4.686211292
0x52320BE9Ae7a68dC3a6C6CD50715c6D9F81FA317,4.572572052
0x45250e9ed64a6f7cd66ce5eac07c20d65c74f7c3,4.572572052
0xF4957Dab72153745D51D3e04914608055Cc2Be4b,4.572572052
0x2Cec1B9cFaA9840eBD24cDF316Df46587a70CA68,4.572572052
0xA2d74975D970DE808B82F893c5410eE8D70d60f8,4.572572052
0xDBF55692ABF4F915af6551C52A00a3857deE011a,4.572572052
0x5F94010D69041c29678108A99113fe60058bCeCC,4.572572052
0xFBe3e8d699640cFA4cd808A247D0fD2349AEF9B5,4.572572052
0xF5ab56A65b2Cc18BfCBE331F3EcDFf7C197eA754,4.572572052
0x498450105982cEC8472A5457441a38a2FfD03F9a,4.572572052
0xb45E3344086d7C4AC5a9AE53B9944eC1156C45F6,4.572572052
0xc703c1B7674e35892714EEa91ebaBEA3eeB51122,4.572572052
0xcbBb5c65Cff0bfe8600FC135C94eb33c28eb3aC6,4.572572052
0xaF0B86BBd8666221d72422c63eC106b4D158dc7E,4.572572052
0x2234C03145a62851CF908F51Ad25eD6a4Cb9D3d9,4.572572052
0x286bC56Ac46136aA96B48c150e6eaE2774C66Ab5,4.572572052
0xD787Cb49eb2fFc80Cf22A496Cd7629A2E4536FfC,4.572572052
0x31c2cD4fFDB1DcC80a10277c7086F373da23e0D9,4.572572052
0x7C4438dD3e35Bf3440F25Bca682BcF6E96D8F487,4.572572052
0xe8970e7e0786fBBe3e80368BCc93f14ce3Cdcb0f,4.572572052
0xbb3dF128d8797c87322d515b5d380DC3D19E06f4,4.523886119
0x52eD9a39A7819712aAc501f21e37e62956d77F7B,4.523886119
0x417d0f4026320CF3111557FFdCCF45e36Bc7fC11,4.440325746
0x5d0058Ce09a6c156fe2901D2601648a64e095793,4.440325746
0xdDdFADc8c851a34CcB82a83aa93528065FBc7860,4.440325746
0x520d7Ad9f4F93751Fc0895329494b17ef9a1Ba64,4.440325746
0x13d1EaC9F4a66239018C122C7643b8cf26800e22,4.440325746
0x1B7f0c987D5D01a4d756D1D5e0759F08E8489469,4.440325746
0x5b3769fE2F7B24f299eD0BDa7F065190Bc7c0069,4.440325746
0x8E58A653C65631E913168b8650818F32Db0240e6,4.423613671
0x6b70ca79bD8Dd77Da873CF218dD89037857328A2,4.423613671
0x5a5532Ff21251E751a8691CfB87e60AFB31CB284,4.423613671
0x30cA4817272938013F4635E860C79fAb4B45765F,4.423613671
0x16F53A85fAADD30C7a26a6187D519151b3169B7e,4.423613671
0x340C02C07329fdf2F7AA1523C3c67C29Ae35Cdcf,4.423613671
0xA3D79c093d00457e232a980214EDDe06d372149e,4.423613671
0x57d0987b944D8D637649ba8e6CDe400007c141D0,4.423613671
0xa14aFdb3d6951dFb24989eF6Ba0ad8a096fDdc21,4.423613671
0xF5A1068dF90515Adc25dD5e551c5Aac37B6d565f,4.423613671
0x5909AE52711488Ba5011F68472786788D10f53BE,4.423613671
0xE09D3057b4d75abB1082e3a005D8634E50153D75,4.423613671
0xa9b661e819731a2d2001ed4c62e69ef12087fdba,4.423613671
0xf4f55b5833e43b2dcda8ed044162b4c4a17b305d,4.423613671
0x4603044A7b44BC674c7742e1aCb09d359B9A704d,4.423613671
0x25e89a89bb921563D63a2E0Fd8E87222fE2026d2,4.423613671
0xa356410620b82e62C66db389374ce24d3ED68CB7,4.423613671
0x61255C81baa6Db9B6861c6A233DCBF7fd27AD1db,4.423613671
0x61ACCd92578b06f9cdBC2515cbd72D79DAE81A5c,4.423613671
0x94Fe15c1cfE16B094b55cfA3bb562b680860e04D,4.423613671
0xCdE4d7D64054876f295d02a824Ac5774652af52b,4.423613671
0xf4efaa01C1A37c09fe1f3Ad407C38EA21A4a6b98,4.423613671
0x12040F66b8a06111deb7920F83a5feb3F3299020,4.423613671
0xF1E3320Ac61417CDC7ccF67Ee3D1f39bC886EEdE,4.423613671
0xAC179646761f8910bC82d7C3f10583632fafEf13,4.423613671
0x64513302E42194FD657800d83a481b603a1647f2,4.423613671
0x734efcBd06510F35D347186506d94F0b2155C201,4.423613671
0xeD781edB206eEC2D200e27d13e809B7eE3252497,4.423613671
0xeA84F63642800Bf9675B6E7392953a44242eb7fF,4.423613671
0xa48d91092b38e7e0395A745d55645FBEEe5F153B,4.423613671
0x297B17B9f298d37d7767e112870CfDA7C8bD6989,4.423613671
0x290fb6606CBC9377423F08567f0Fa4cdc4D90F74,4.423613671
0xF8Aa614A78F41368641861cb01034FD770D625bE,4.423613671
0x233f037C787EE3858200fD9500f0E515f4179527,4.423613671
0x6169A52767bf43A01009f9aea5703b21527e64eC,4.423613671
0x54965529375eE4212B09Abc6C4FECD9E0a9f2934,4.423613671
0x73ad65FdBb72A02fC237767238918Cb14e993b0B,4.423613671
0xc7F5e7611Ce0ACFeb1df30387FB62C5Bd5B7618d,4.423613671
0x2A38908014c143f2C4E6E279a0b88555b62C4BcF,4.423613671
0x6A9cFd8b57F722cF783810eA120189Cd1BEd0e8c,4.423613671
0xDD5eecc463eA49057eAB7f59A67849a502BC7236,4.423613671
0x9055b292148fDcCd57847ef9a98654dC095434ef,4.423613671
0xcd95455149D24F101bAbb1863E01712631743280,4.423613671
0x88db399e80b933d03b23a00ac179eac011c422ff,4.423613671
0x0F52939b4307EBEa76041AD62BcD8Cd830A927EE,4.423613671
0x266D95BFafa4cA29B9CD33F550D8b89Cb6AF00D0,4.423613671
0x5846766f62708732f1eE40cD013aFDa2d9C81f17,4.423613671
0x216e972D8E1b1bf1461639f1e0aE0FE2c2c55820,4.423613671
0x587B04640528822E9Ef335C5b88b2A10Fe4bB1BB,4.423613671
0x71B4B4246542A73b2EA9695F4c6caD43DEBf082e,4.423613671
0xA83568796CBffA360Ec391fc699f7229B832F683,4.423613671
0x45AF9a692EFC85619879E0cc64A4C35bEbc0A080,4.423613671
0x4C732D1C852045e84935F6a7b9D46f5bD80138a9,4.423613671
0x1Ec38a85C3eDB2EE1F42828179C21208912A5a7E,4.423613671
0x2e93562E9286f02b2545642bA6747c95baBd0d20,4.423613671
0xD089298cE78729801202DF53CE211d3797Aee15A,4.423613671
0x2A6f8c2BB958f626893Dac9734ccE9eBf61b11BE,4.423613671
0xEF43f435c6E4Ef074a044fdEd6705B338dDFB288,4.423613671
0xC6833cB9C06A412fc154De3Da4e60D2538a29F60,4.423613671
0xAC30355921D9aE34923D296DB0d519BDD1a84dc6,4.423613671
0xf99681C95a956C1c3eD5Ab04782B352831e452B0,4.423613671
0x052aE6Da223321C9721B877D2C0BeF6405ff1F30,4.423613671
0xc0F19962B5f39D864b35c7326DBcf1399599319D,4.423613671
0x9A398F45979A6D1F58dbbDAc7306fbD1FaF8CD72,4.423613671
0xe2d6d80fAcE3585fF7e10384D66Ba3bbF74C6004,4.423613671
0xb260e0b80f4060349882e69fCbfabe1407ccDCcE,4.423613671
0x4727a092E202EEDc37338f2758cba7f80f4700f0,4.423613671
0xadCF6ee549D0d157E65124171adc2098eB404992,4.423613671
0x43cD1AdC3CAdb9AdE13F3A2dcb24eBEF4221a3e0,4.423613671
0x233090bFeA48058183F78ba96598D6710C073ff8,4.423613671
0x649d865176D7B1250Acea6b823a28e49F5C6a895,4.423613671
0x006c77e68d2cE85db549BAC376b4C7283A332447,4.423613671
0x7E8fa119fc7874634ac91c09c83690018A5A0808,4.423613671
0xea4296Eb5e59A3dd5D86147f2e047ab3e26a7677,4.423613671
0x1a95319f13Fe2D4B555A639a5e2bD43f1ebE0B12,4.423613671
0x17c325935261a16da8f0a10d422d3e40fd367d19,4.423613671
0x176Aaf3143b335Ce7Ac69B331d195F99572dfC87,4.423613671
0x46B2E29694a0B77aab1871A3b6f977076C1142FC,4.423613671
0xda20Ad47D5293DB3616acAA0fe3545882FE77a7F,4.423613671
0xd8c3e7AD22b1d7cF794120D47E5E7Ef339743582,4.423613671
0xAA0C8d29E5b1B1ab774A10d4e85f112A4c823879,4.423613671
0x42724dB98c88BAAd430734E2f236013d18c50072,4.423613671
0x23F066a48144c4f96bd6aD2b8009cdC91A568999,4.423613671
0xb1081B9C36e58Ef82D1a91D9BBfa0f2a789cA89c,4.423613671
0x8e73C57521c3f530180F1eb372CDA11B7C901784,4.423613671
0xc039F9478Bfb863C65EB84495D28627aB50f828F,4.423613671
0xC4db052Fd9892B2668080638a5890482D14fEa40,4.423613671
0x658931191627E72e2B786ec85461943C66dac9f2,4.423613671
0xF2B18c17A213C6519856907F922AA520762980e5,4.423613671
0x6908259958c22d65173543C12de9eD4d80c4A1C7,4.423613671
0xcd05b9466c48fb09353e3433fa925885096dcc73,4.423613671
0xD79cf87CAe5FccD8336983d591fc0C661be79D40,4.423613671
0xC0051F6D3eBd8d6Dffd947a12850535886e03596,4.423613671
0xF08A9FF234323E1bFC319a93079791D07D4f99eF,4.423613671
0x8d599e6E80055487720a1b86337caF2b0213b16b,4.423613671
0x176Aed9AFB24c02AEf8F754fFd51C103a6B7963d,4.423613671
0x5571F4CbDF9dec7fb7752aB23398a27f2ab83Cd5,4.423613671
0x483e05eB3A84CC5AcEdD9D225efAD3399A319773,4.423613671
0x577deC864CB52c060aa67b13D2b986932E732B5f,4.423613671
0x59a097Be5be93dcC30aFE3ea8d7210386c326040,4.423613671
